business_id,result,date,description,type,score
91B8B775-024F-4CE4-9B34-010EC51F47F2,PASS,20151028,Long Term Care Facility: Food Handler Education on Site,Routine,100

91B8B775-024F-4CE4-9B34-010EC51F47F2,PASS,20150708,Long Term Care Facility: Food Handler Education on Site,followup,100

91B8B775-024F-4CE4-9B34-010EC51F47F2,PASS,20150706,"Long Term Care Facility: Acceptable Temporary Measure in Place, Food Handler Education on Site, Product Seized & Destroyed",Routine,100

91B8B775-024F-4CE4-9B34-010EC51F47F2,PASS,20150227,Long Term Care Facility: Food Handler Education on Site,Routine,100

91B8B775-024F-4CE4-9B34-010EC51F47F2,PASS,20141022,"Long Term Care Facility: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

91B8B775-024F-4CE4-9B34-010EC51F47F2,PASS,20140617,Long Term Care Facility: Satisfactory - No Immediate Action Required by PHI,Routine,100

CF84C179-689F-4366-B007-01118286FF1E,PASS,20160120,Restaurant: Food Handler Education on Site,Routine,100

CF84C179-689F-4366-B007-01118286FF1E,PASS,20150713,"Restaurant: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

CF84C179-689F-4366-B007-01118286FF1E,PASS,20150225,"Restaurant: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",followup,100

CF84C179-689F-4366-B007-01118286FF1E,PASS,20150217,Restaurant: Food Handler Education on Site,Routine,100

71C26D80-1558-48F4-83DE-01155CE1EDF1,PASS,20160422,Cafeteria: Satisfactory - No Immediate Action Required by PHI,Routine,100

71C26D80-1558-48F4-83DE-01155CE1EDF1,PASS,20151022,Cafeteria: Satisfactory - No Immediate Action Required by PHI,Routine,100

71C26D80-1558-48F4-83DE-01155CE1EDF1,PASS,20150413,Cafeteria: Satisfactory - No Immediate Action Required by PHI,Routine,100

71C26D80-1558-48F4-83DE-01155CE1EDF1,PASS,20141024,Cafeteria: Food Handler Education on Site,Routine,100

50BBEE88-33FD-4A51-BD36-01177FD516BC,PASS,20151116,Restaurant: Food Handler Education on Site,Routine,100

50BBEE88-33FD-4A51-BD36-01177FD516BC,PASS,20150420,Restaurant: Food Handler Education on Site,Routine,100

50BBEE88-33FD-4A51-BD36-01177FD516BC,PASS,20140916,Restaurant: Food Handler Education on Site,Routine,100

1E6630F5-2685-4C8E-AC9D-0117D89150F9,PASS,20160329,Buffet Restaurant: Food Handler Education on Site,Routine,100

1E6630F5-2685-4C8E-AC9D-0117D89150F9,PASS,20151201,Buffet Restaurant: Food Handler Education on Site,Routine,100

1E6630F5-2685-4C8E-AC9D-0117D89150F9,PASS,20150924,"Buffet Restaurant: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

1E6630F5-2685-4C8E-AC9D-0117D89150F9,PASS,20150715,Buffet Restaurant: Food Handler Education on Site,Routine,100

1E6630F5-2685-4C8E-AC9D-0117D89150F9,PASS,20150415,"Buffet Restaurant: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",followup,100

1E6630F5-2685-4C8E-AC9D-0117D89150F9,PASS,20150331,"Buffet Restaurant: Acceptable Temporary Measure in Place, Food Handler Education on Site, Ticket Served - Part 1",Routine,100

1E6630F5-2685-4C8E-AC9D-0117D89150F9,PASS,20141205,Buffet Restaurant: Satisfactory - No Immediate Action Required by PHI,followup,100

1E6630F5-2685-4C8E-AC9D-0117D89150F9,PASS,20141124,Buffet Restaurant: Food Handler Education on Site,Routine,100

1E6630F5-2685-4C8E-AC9D-0117D89150F9,PASS,20140904,Buffet Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

1E6630F5-2685-4C8E-AC9D-0117D89150F9,PASS,20140609,Buffet Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

B499487E-226D-4233-8B6A-012A1B7CE942,PASS,20160518,Supermarket: Food Handler Education on Site,Routine,100

B499487E-226D-4233-8B6A-012A1B7CE942,PASS,20150217,Supermarket: Satisfactory - No Immediate Action Required by PHI,Routine,100

B499487E-226D-4233-8B6A-012A1B7CE942,PASS,20141118,Supermarket: Food Handler Education on Site,Routine,100

5E7222B8-F50B-4CA5-BBD5-01462EA9BE7D,PASS,20151130,Food Take Out: Satisfactory - No Immediate Action Required by PHI,Routine,100

5E7222B8-F50B-4CA5-BBD5-01462EA9BE7D,PASS,20150624,Food Take Out: Satisfactory - No Immediate Action Required by PHI,Routine,100

01DCD063-C1DB-4084-BD37-014937A400B4,PASS,20160510,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

9122E904-E27F-40CF-919E-014D8BD635FC,PASS,20160115,Ice Cream / Yogurt Vendor: Food Handler Education on Site,Routine,100

9122E904-E27F-40CF-919E-014D8BD635FC,PASS,20150121,Ice Cream / Yogurt Vendor: Satisfactory - No Immediate Action Required by PHI,Routine,100

F697CAF3-9E66-49DF-96D8-014ECCB3384A,PASS,20160516,Restaurant: Food Handler Education on Site,Routine,100

F697CAF3-9E66-49DF-96D8-014ECCB3384A,PASS,20160211,"Restaurant: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",followup,100

F697CAF3-9E66-49DF-96D8-014ECCB3384A,PASS,20160210,"Restaurant: Acceptable Temporary Measure in Place, Food Handler Education on Site",Routine,100

F697CAF3-9E66-49DF-96D8-014ECCB3384A,PASS,20151130,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

F697CAF3-9E66-49DF-96D8-014ECCB3384A,PASS,20150814,Restaurant: Food Handler Education on Site,Routine,100

F697CAF3-9E66-49DF-96D8-014ECCB3384A,PASS,20150428,Restaurant: Food Handler Education on Site,Routine,100

F697CAF3-9E66-49DF-96D8-014ECCB3384A,PASS,20141222,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

F697CAF3-9E66-49DF-96D8-014ECCB3384A,PASS,20140716,"Restaurant: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",followup,100

F697CAF3-9E66-49DF-96D8-014ECCB3384A,PASS,20140707,"Restaurant: Food Handler Education on Site, HPPA Section 13 Order Served, Product Seized & Destroyed",followup,100

F697CAF3-9E66-49DF-96D8-014ECCB3384A,PASS,20140528,Restaurant: Food Handler Education on Site,Routine,100

10312DC6-1BB0-458D-BE6C-01713A3D150D,PASS,20151212,Restaurant: Food Handler Education on Site,Routine,100

10312DC6-1BB0-458D-BE6C-01713A3D150D,PASS,20150624,Restaurant: Acceptable Temporary Measure in Place,Routine,100

10312DC6-1BB0-458D-BE6C-01713A3D150D,PASS,20141106,Restaurant: Food Handler Education on Site,Routine,100

0BA33735-5DA0-43E5-A5A0-017268B371DC,PASS,20150717,Convenience / Variety: Satisfactory - No Immediate Action Required by PHI,Routine,100

0BA33735-5DA0-43E5-A5A0-017268B371DC,PASS,20141114,Convenience / Variety: Satisfactory - No Immediate Action Required by PHI,Routine,100

BB50E155-DD11-4729-AA2A-0181D3A0F6A2,PASS,20160108,Convenience / Variety: Satisfactory - No Immediate Action Required by PHI,Routine,100

BB50E155-DD11-4729-AA2A-0181D3A0F6A2,PASS,20150128,Convenience / Variety: Satisfactory - No Immediate Action Required by PHI,Routine,100

BB50E155-DD11-4729-AA2A-0181D3A0F6A2,PASS,20141212,Convenience / Variety: Satisfactory - No Immediate Action Required by PHI,Routine,100

50463F56-3EF2-4E6E-BF6E-0188215182A8,PASS,20160115,Restaurant: Food Handler Education on Site,Routine,100

50463F56-3EF2-4E6E-BF6E-0188215182A8,PASS,20151026,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

50463F56-3EF2-4E6E-BF6E-0188215182A8,PASS,20150324,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

50463F56-3EF2-4E6E-BF6E-0188215182A8,PASS,20141119,Restaurant: Food Handler Education on Site,Routine,100

50463F56-3EF2-4E6E-BF6E-0188215182A8,PASS,20140709,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

C8E432EF-61BD-4DCB-8D15-01963B2DE4FC,PASS,20160201,"Food Take Out: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

C8E432EF-61BD-4DCB-8D15-01963B2DE4FC,PASS,20151006,"Food Take Out: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

C8E432EF-61BD-4DCB-8D15-01963B2DE4FC,PASS,20150629,"Food Take Out: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

C8E432EF-61BD-4DCB-8D15-01963B2DE4FC,PASS,20141126,"Food Take Out: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

C8E432EF-61BD-4DCB-8D15-01963B2DE4FC,PASS,20140619,Food Take Out: Satisfactory - No Immediate Action Required by PHI,Routine,100

E18E281F-B2A4-4F4D-A7FD-019C1BE281DC,PASS,20151126,Snack Bar / Refreshment Stand: Satisfactory - No Immediate Action Required by PHI,Routine,100

E18E281F-B2A4-4F4D-A7FD-019C1BE281DC,PASS,20141002,Snack Bar / Refreshment Stand: Food Handler Education on Site,Routine,100

6E560E38-9A6A-4CF6-8B3F-019CDF5DED91,PASS,20160308,Convenience / Variety: Satisfactory - No Immediate Action Required by PHI,Routine,100

6E560E38-9A6A-4CF6-8B3F-019CDF5DED91,PASS,20150413,Convenience / Variety: Satisfactory - No Immediate Action Required by PHI,Routine,100

6E560E38-9A6A-4CF6-8B3F-019CDF5DED91,PASS,20141031,"Convenience / Variety: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

D885FDC7-7A61-4988-92DE-01A6EC94DEE2,PASS,20160311,Long Term Care Facility: Food Handler Education on Site,Routine,100

D885FDC7-7A61-4988-92DE-01A6EC94DEE2,PASS,20151130,Long Term Care Facility: Food Handler Education on Site,Routine,100

D885FDC7-7A61-4988-92DE-01A6EC94DEE2,PASS,20150727,Long Term Care Facility: Food Handler Education on Site,Routine,100

D885FDC7-7A61-4988-92DE-01A6EC94DEE2,PASS,20150306,Long Term Care Facility: Food Handler Education on Site,Routine,100

D885FDC7-7A61-4988-92DE-01A6EC94DEE2,PASS,20141203,Long Term Care Facility: Satisfactory - No Immediate Action Required by PHI,Routine,100

D885FDC7-7A61-4988-92DE-01A6EC94DEE2,PASS,20140805,Long Term Care Facility: Satisfactory - No Immediate Action Required by PHI,Routine,100

3FD5F75B-445F-45CC-AA55-01B3805E7EA4,PASS,20160519,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

3FD5F75B-445F-45CC-AA55-01B3805E7EA4,PASS,20151214,Restaurant: Food Handler Education on Site,Routine,100

3FD5F75B-445F-45CC-AA55-01B3805E7EA4,PASS,20150304,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

3FD5F75B-445F-45CC-AA55-01B3805E7EA4,PASS,20141202,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

3FD5F75B-445F-45CC-AA55-01B3805E7EA4,PASS,20140527,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

8F9669A4-9E11-464F-A05E-01D0C97A9BB2,PASS,20160218,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

8F9669A4-9E11-464F-A05E-01D0C97A9BB2,PASS,20150611,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

8F9669A4-9E11-464F-A05E-01D0C97A9BB2,PASS,20141205,"Restaurant: Food Handler Education on Site, Product Seized & Destroyed",Routine,100

8F9669A4-9E11-464F-A05E-01D0C97A9BB2,PASS,20140610,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

E995B2FD-970D-421A-B679-01DB49F9EB5D,PASS,20160202,Food Take Out: Food Handler Education on Site,Routine,100

E995B2FD-970D-421A-B679-01DB49F9EB5D,PASS,20151021,Food Take Out: Food Handler Education on Site,Routine,100

E995B2FD-970D-421A-B679-01DB49F9EB5D,PASS,20150724,Food Take Out: Food Handler Education on Site,Routine,100

E995B2FD-970D-421A-B679-01DB49F9EB5D,PASS,20150217,Food Take Out: Food Handler Education on Site,Routine,100

E995B2FD-970D-421A-B679-01DB49F9EB5D,PASS,20140725,Food Take Out: Food Handler Education on Site,Routine,100

4BF9C49C-8990-4A0D-BE1B-01E2379091BA,PASS,20151116,Food Take Out: Satisfactory - No Immediate Action Required by PHI,Routine,100

4BF9C49C-8990-4A0D-BE1B-01E2379091BA,PASS,20150615,Food Take Out: Satisfactory - No Immediate Action Required by PHI,Routine,100

4BF9C49C-8990-4A0D-BE1B-01E2379091BA,PASS,20141002,Food Take Out: Satisfactory - No Immediate Action Required by PHI,Routine,100

4BF9C49C-8990-4A0D-BE1B-01E2379091BA,PASS,20140709,Food Take Out: Satisfactory - No Immediate Action Required by PHI,Routine,100

31D3C9B7-D071-4413-920C-01ED93AF8425,PASS,20160302,Food Take Out: Food Handler Education on Site,Routine,100

31D3C9B7-D071-4413-920C-01ED93AF8425,PASS,20151215,Food Take Out: Food Handler Education on Site,Routine,100

31D3C9B7-D071-4413-920C-01ED93AF8425,PASS,20140916,Food Take Out: Food Handler Education on Site,Routine,100

74E7C418-B4ED-41EC-9EEB-021719AEA127,PASS,20151201,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

74E7C418-B4ED-41EC-9EEB-021719AEA127,PASS,20150603,"Restaurant: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

74E7C418-B4ED-41EC-9EEB-021719AEA127,PASS,20141021,"Restaurant: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

74E7C418-B4ED-41EC-9EEB-021719AEA127,PASS,20140526,Restaurant: Food Handler Education on Site,Routine,100

01B0A42D-F994-4B75-804C-02174549C7F0,PASS,20150818,Convenience / Variety: Food Handler Education on Site,Routine,100

01B0A42D-F994-4B75-804C-02174549C7F0,PASS,20141015,Convenience / Variety: Food Handler Education on Site,Routine,100

1B98400C-56C3-4ED7-9603-0257D95F1996,PASS,20150807,Baked Goods - Retail: Food Handler Education on Site,Routine,100

1B98400C-56C3-4ED7-9603-0257D95F1996,PASS,20150306,Baked Goods - Retail: Satisfactory - No Immediate Action Required by PHI,Routine,100

1B98400C-56C3-4ED7-9603-0257D95F1996,PASS,20140919,Baked Goods - Retail: Satisfactory - No Immediate Action Required by PHI,Routine,100

90887ABD-8549-4505-9A57-025ED981AB44,PASS,20160204,Convenience / Variety: Satisfactory - No Immediate Action Required by PHI,Routine,100

F3C5D26C-A859-49B6-9F30-027A801EC55B,PASS,20151216,Serving Kitchen: Satisfactory - No Immediate Action Required by PHI,Routine,100

F3C5D26C-A859-49B6-9F30-027A801EC55B,PASS,20141218,Serving Kitchen: Satisfactory - No Immediate Action Required by PHI,followup,100

F3C5D26C-A859-49B6-9F30-027A801EC55B,PASS,20141208,"Serving Kitchen: Acceptable Temporary Measure in Place, Food Handler Education on Site",Routine,100

4705980B-3177-44B6-BB15-027AF714CBA1,PASS,20160414,Convenience / Variety: Satisfactory - No Immediate Action Required by PHI,Routine,100

4705980B-3177-44B6-BB15-027AF714CBA1,PASS,20150224,"Convenience / Variety: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

4705980B-3177-44B6-BB15-027AF714CBA1,PASS,20141031,Convenience / Variety: Satisfactory - No Immediate Action Required by PHI,Routine,100

05F4ED41-E6B3-44B0-B2C8-027B1B656FD5,PASS,20160125,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

05F4ED41-E6B3-44B0-B2C8-027B1B656FD5,PASS,20150904,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

05F4ED41-E6B3-44B0-B2C8-027B1B656FD5,PASS,20150225,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

05F4ED41-E6B3-44B0-B2C8-027B1B656FD5,PASS,20140813,Restaurant: Food Handler Education on Site,Routine,100

F3997C51-A50F-4CFC-9469-027F37FD4D43,PASS,20160311,Restaurant: Food Handler Education on Site,Routine,100

4058BC48-38E7-479B-AA9E-0283B8FBB9C6,PASS,20160226,Food Take Out: Satisfactory - No Immediate Action Required by PHI,Routine,100

4058BC48-38E7-479B-AA9E-0283B8FBB9C6,PASS,20150825,Food Take Out: Satisfactory - No Immediate Action Required by PHI,Routine,100

4058BC48-38E7-479B-AA9E-0283B8FBB9C6,PASS,20150225,Food Take Out: Satisfactory - No Immediate Action Required by PHI,Routine,100

4058BC48-38E7-479B-AA9E-0283B8FBB9C6,PASS,20140910,Food Take Out: Satisfactory - No Immediate Action Required by PHI,Routine,100

64D4752E-F190-4544-897A-028C93E50ED7,PASS,20160205,Convenience / Variety: Satisfactory - No Immediate Action Required by PHI,Routine,100

64D4752E-F190-4544-897A-028C93E50ED7,PASS,20150608,Convenience / Variety: Satisfactory - No Immediate Action Required by PHI,Routine,100

D5D31D1C-9FF8-4F35-BB27-0290FCF114EF,PASS,20160504,Restaurant: Food Handler Education on Site,Routine,100

D5D31D1C-9FF8-4F35-BB27-0290FCF114EF,PASS,20150902,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

D5D31D1C-9FF8-4F35-BB27-0290FCF114EF,PASS,20150204,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

D5D31D1C-9FF8-4F35-BB27-0290FCF114EF,PASS,20140918,Restaurant: Food Handler Education on Site,Routine,100

EC37EE8B-5A59-45CF-9D27-0296AD4761A0,PASS,20151110,Convenience / Variety: Satisfactory - No Immediate Action Required by PHI,Routine,100

EC37EE8B-5A59-45CF-9D27-0296AD4761A0,PASS,20141113,Convenience / Variety: Food Handler Education on Site,Routine,100

F651552F-6473-4EB8-AD2F-02A639D7FE41,PASS,20160224,Supermarket: Satisfactory - No Immediate Action Required by PHI,Routine,100

F651552F-6473-4EB8-AD2F-02A639D7FE41,PASS,20150324,"Supermarket: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

139187CD-5C63-4F9B-9970-02B4865BFD7D,PASS,20160223,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

139187CD-5C63-4F9B-9970-02B4865BFD7D,PASS,20151103,Restaurant: Food Handler Education on Site,Routine,100

139187CD-5C63-4F9B-9970-02B4865BFD7D,PASS,20150731,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

139187CD-5C63-4F9B-9970-02B4865BFD7D,PASS,20150420,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

0ADB32AE-FC60-4892-AC05-02BCC6127DDB,PASS,20160122,Food Take Out: Satisfactory - No Immediate Action Required by PHI,Routine,100

0ADB32AE-FC60-4892-AC05-02BCC6127DDB,PASS,20150714,Food Take Out: Satisfactory - No Immediate Action Required by PHI,Routine,100

0ADB32AE-FC60-4892-AC05-02BCC6127DDB,PASS,20150122,Food Take Out: Satisfactory - No Immediate Action Required by PHI,Routine,100

0ADB32AE-FC60-4892-AC05-02BCC6127DDB,PASS,20140819,Food Take Out: Food Handler Education on Site,Routine,100

FDE85ABB-A55F-4CF5-97EC-02E258F231CF,PASS,20150526,Convenience / Variety: Food Handler Education on Site,Routine,100

FDE85ABB-A55F-4CF5-97EC-02E258F231CF,PASS,20141106,Convenience / Variety: Food Handler Education on Site,Routine,100

CFCA97D6-EC8C-46FA-8749-031C706733D7,PASS,20160415,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

CFCA97D6-EC8C-46FA-8749-031C706733D7,PASS,20150828,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

901BED36-47B0-4B4D-9592-032A7A7E01AE,PASS,20160118,Child Care Onsite Prep: Satisfactory - No Immediate Action Required by PHI,Routine,100

901BED36-47B0-4B4D-9592-032A7A7E01AE,PASS,20151019,"Child Care Onsite Prep: Food Handler Education on Site, Ticket Served - Part 1",Routine,100

901BED36-47B0-4B4D-9592-032A7A7E01AE,PASS,20150727,Child Care Onsite Prep: Food Handler Education on Site,Routine,100

901BED36-47B0-4B4D-9592-032A7A7E01AE,PASS,20150312,Child Care Onsite Prep: Satisfactory - No Immediate Action Required by PHI,Routine,100

901BED36-47B0-4B4D-9592-032A7A7E01AE,PASS,20141021,Child Care Onsite Prep: Satisfactory - No Immediate Action Required by PHI,Routine,100

901BED36-47B0-4B4D-9592-032A7A7E01AE,PASS,20140602,Child Care Onsite Prep: Food Handler Education on Site,Routine,100

1C3CC307-67F3-4CA2-BEEF-0345CAACFEE5,PASS,20160211,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

1C3CC307-67F3-4CA2-BEEF-0345CAACFEE5,PASS,20150903,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

1C3CC307-67F3-4CA2-BEEF-0345CAACFEE5,PASS,20150306,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

1C3CC307-67F3-4CA2-BEEF-0345CAACFEE5,PASS,20141113,Restaurant: Food Handler Education on Site,Routine,100

44252299-10F0-4D09-8F43-0348D822F206,PASS,20160331,Baked Goods - Retail: Satisfactory - No Immediate Action Required by PHI,Routine,100

44252299-10F0-4D09-8F43-0348D822F206,PASS,20150730,Baked Goods - Retail: Satisfactory - No Immediate Action Required by PHI,Routine,100

44252299-10F0-4D09-8F43-0348D822F206,PASS,20150512,Baked Goods - Retail: Satisfactory - No Immediate Action Required by PHI,Routine,100

44252299-10F0-4D09-8F43-0348D822F206,PASS,20140916,Baked Goods - Retail: Food Handler Education on Site,Routine,100

A78213A1-23BC-456F-9EA7-0349F274D436,PASS,20151202,Caterer / Commissary: Food Handler Education on Site,Routine,100

A78213A1-23BC-456F-9EA7-0349F274D436,PASS,20150311,Caterer / Commissary: Food Handler Education on Site,Routine,100

A78213A1-23BC-456F-9EA7-0349F274D436,PASS,20140825,Caterer / Commissary: Satisfactory - No Immediate Action Required by PHI,Routine,100

46B1CECB-ECE2-455A-A2C3-034B9715D23A,PASS,20151207,"Convenience / Variety: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

46B1CECB-ECE2-455A-A2C3-034B9715D23A,PASS,20140722,Convenience / Variety: Satisfactory - No Immediate Action Required by PHI,Routine,100

063BF28B-A706-4BF0-91FA-0353BB4BB93D,PASS,20151106,Convenience / Variety: Satisfactory - No Immediate Action Required by PHI,Routine,100

063BF28B-A706-4BF0-91FA-0353BB4BB93D,PASS,20141107,Convenience / Variety: Satisfactory - No Immediate Action Required by PHI,Routine,100

C261D12E-9C6A-42A9-99EF-037811A5DCE3,PASS,20151207,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

C261D12E-9C6A-42A9-99EF-037811A5DCE3,PASS,20150817,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

C261D12E-9C6A-42A9-99EF-037811A5DCE3,PASS,20140625,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

4E57FA70-79E5-4BD7-9BBE-037C8AD0EB0F,PASS,20150511,Supermarket: Satisfactory - No Immediate Action Required by PHI,followup,100

4E57FA70-79E5-4BD7-9BBE-037C8AD0EB0F,PASS,20150508,Supermarket: Food Handler Education on Site,Routine,100

AC478A5D-E24E-4160-BDBE-03ADAB5E977A,PASS,20151210,Convenience / Variety: Food Handler Education on Site,Routine,100

AC478A5D-E24E-4160-BDBE-03ADAB5E977A,PASS,20141125,Convenience / Variety: Food Handler Education on Site,Routine,100

A98F9A3B-27EA-4DB4-823A-03BA064C1FB4,PASS,20160308,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

A98F9A3B-27EA-4DB4-823A-03BA064C1FB4,PASS,20150925,"Restaurant: Acceptable Temporary Measure in Place, Food Handler Education on Site",Routine,100

A98F9A3B-27EA-4DB4-823A-03BA064C1FB4,PASS,20150213,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

A98F9A3B-27EA-4DB4-823A-03BA064C1FB4,PASS,20141009,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

3BDCBC5C-60C6-44A3-AF6C-03C2DDA86AEA,PASS,20160428,Food Plant/Production- Retail: Satisfactory - No Immediate Action Required by PHI,Routine,100

3BDCBC5C-60C6-44A3-AF6C-03C2DDA86AEA,PASS,20151110,Food Plant/Production- Retail: Satisfactory - No Immediate Action Required by PHI,Routine,100

3BDCBC5C-60C6-44A3-AF6C-03C2DDA86AEA,PASS,20150617,Food Plant/Production- Retail: Satisfactory - No Immediate Action Required by PHI,Routine,100

3BDCBC5C-60C6-44A3-AF6C-03C2DDA86AEA,PASS,20141114,Food Plant/Production- Retail: Satisfactory - No Immediate Action Required by PHI,Routine,100

06872FE0-653B-4946-93FB-03CB3599E4A4,PASS,20160315,Restaurant: Food Handler Education on Site,Routine,100

06872FE0-653B-4946-93FB-03CB3599E4A4,PASS,20151130,Restaurant: Food Handler Education on Site,Routine,100

06872FE0-653B-4946-93FB-03CB3599E4A4,PASS,20150713,Restaurant: Food Handler Education on Site,Routine,100

06872FE0-653B-4946-93FB-03CB3599E4A4,PASS,20150512,Restaurant: Satisfactory - No Immediate Action Required by PHI,followup,100

06872FE0-653B-4946-93FB-03CB3599E4A4,PASS,20150511,Restaurant: Food Handler Education on Site,Routine,100

9C13F2D4-3D0F-48D5-83CB-03CB7D23EE16,PASS,20151203,"Restaurant: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

9C13F2D4-3D0F-48D5-83CB-03CB7D23EE16,PASS,20150623,"Restaurant: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

9C13F2D4-3D0F-48D5-83CB-03CB7D23EE16,PASS,20141230,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

FEB3F9D3-CF72-4131-8EF5-03D029DEEC5E,PASS,20160401,Restaurant: Food Handler Education on Site,Routine,100

FEB3F9D3-CF72-4131-8EF5-03D029DEEC5E,PASS,20150930,Restaurant: Satisfactory - No Immediate Action Required by PHI,Routine,100

FEB3F9D3-CF72-4131-8EF5-03D029DEEC5E,PASS,20150211,"Restaurant: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

FEB3F9D3-CF72-4131-8EF5-03D029DEEC5E,PASS,20141002,Restaurant: Satisfactory - No Immediate Action Required by PHI,followup,100

FEB3F9D3-CF72-4131-8EF5-03D029DEEC5E,PASS,20140930,"Restaurant: Acceptable Temporary Measure in Place, Food Handler Education on Site, Product Seized & Destroyed",Routine,100

56302E57-E75B-411D-8FBA-0408FA7F52E2,PASS,20160419,"Butcher Shop: Satisfactory - No Immediate Action Required by PHI, Food Handler Education on Site",Routine,100

56302E57-E75B-411D-8FBA-0408FA7F52E2,PASS,20150604,Butcher Shop: Satisfactory - No Immediate Action Required by PHI,Routine,100

56302E57-E75B-411D-8FBA-0408FA7F52E2,PASS,20141022,Butcher Shop: Satisfactory - No Immediate Action Required by PHI,Routine,100

5AFF023A-5A8E-477D-B537-040D68E094F8,PASS,20160516,Food Take Out: Food Handler Education on Site,Routine,100

5AFF023A-5A8E-477D-B537-040D68E094F8,PASS,20160114,Food Take Out: Food Handler Education on Site,Routine,100

5AFF023A-5A8E-477D-B537-040D68E094F8,PASS,20151103,Food Take Out: Food Handler Education on Site,Routine,100

5AFF023A-5A8E-477D-B537-040D68E094F8,PASS,20150610,Food Take Out: Food Handler Education on Site,Routine,100

5AFF023A-5A8E-477D-B537-040D68E094F8,PASS,20150331,Food Take Out: Food Handler Education on Site,Routine,100

5AFF023A-5A8E-477D-B537-040D68E094F8,PASS,20141113,Food Take Out: Satisfactory - No Immediate Action Required by PHI,followup,100

