Name,Program Identifier,Inspection Date,Description,Address,City,Zip Code,Phone,Longitude,Latitude,Inspection Business Name,Inspection Type,Inspection Score,Inspection Result,Inspection Closed Business,Violation Type,Violation Description,Violation Points,Business_ID,Inspection_Serial_Num,Violation_Record_ID,Location
5-SPOT,5-SPOT,06/03/2014,Seating 51-150 - Risk Category III,1502 QUEEN ANNE AVE N ,Seattle,98109,(206) 322-3421,-122.356723964,47.6325265677,5-SPOT,Routine Inspection/Field Review,58,Unsatisfactory,false,blue,4300 - Non-food contact surfaces maintained and clean,3,PR0023299,DA00QQC48,IVV0WPMBQ,
5-SPOT,5-SPOT,06/03/2014,Seating 51-150 - Risk Category III,1502 QUEEN ANNE AVE N ,Seattle,98109,(206) 322-3421,-122.356723964,47.6325265677,5-SPOT,Routine Inspection/Field Review,58,Unsatisfactory,false,blue,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0023299,DA00QQC48,IVT6ZU2FW,
5-SPOT,5-SPOT,06/03/2014,Seating 51-150 - Risk Category III,1502 QUEEN ANNE AVE N ,Seattle,98109,(206) 322-3421,-122.356723964,47.6325265677,5-SPOT,Routine Inspection/Field Review,58,Unsatisfactory,false,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0023299,DA00QQC48,IVBYLNB0P,
5-SPOT,5-SPOT,06/03/2014,Seating 51-150 - Risk Category III,1502 QUEEN ANNE AVE N ,Seattle,98109,(206) 322-3421,-122.356723964,47.6325265677,5-SPOT,Routine Inspection/Field Review,58,Unsatisfactory,false,red,0600 - Adequate handwashing facilities,10,PR0023299,DA00QQC48,IVL3NBTNU,
5-SPOT,5-SPOT,06/03/2014,Seating 51-150 - Risk Category III,1502 QUEEN ANNE AVE N ,Seattle,98109,(206) 322-3421,-122.356723964,47.6325265677,5-SPOT,Routine Inspection/Field Review,58,Unsatisfactory,false,red,1710 - Proper hot holding temperatures (less than130 degrees),25,PR0023299,DA00QQC48,IVWY2NGJW,
5-SPOT,5-SPOT,06/03/2014,Seating 51-150 - Risk Category III,1502 QUEEN ANNE AVE N ,Seattle,98109,(206) 322-3421,-122.356723964,47.6325265677,5-SPOT,Routine Inspection/Field Review,58,Unsatisfactory,false,red,2200 - Accurate thermometer provided and used ...,5,PR0023299,DA00QQC48,IVGOCT3HD,
5-SPOT,5-SPOT,03/26/2014,Seating 51-150 - Risk Category III,1502 QUEEN ANNE AVE N ,Seattle,98109,(206) 322-3421,-122.356723964,47.6325265677,5-SPOT,Consultation/Education - Field,0,Complete,false,,,0,PR0023299,DASDR6DMA,,
5-SPOT,5-SPOT,12/14/2013,Seating 51-150 - Risk Category III,1502 QUEEN ANNE AVE N ,Seattle,98109,(206) 322-3421,-122.356723964,47.6325265677,5-SPOT,Routine Inspection/Field Review,5,Unsatisfactory,false,red,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0023299,DARFKW9NR,IVGRJOLX4,
5-SPOT,5-SPOT,07/25/2013,Seating 51-150 - Risk Category III,1502 QUEEN ANNE AVE N ,Seattle,98109,(206) 322-3421,-122.356723964,47.6325265677,5-SPOT,Consultation/Education - Field,0,Complete,false,,,0,PR0023299,DA0QS0K0Y,,
5-SPOT,5-SPOT,02/14/2013,Seating 51-150 - Risk Category III,1502 QUEEN ANNE AVE N ,Seattle,98109,(206) 322-3421,-122.356723964,47.6325265677,5-SPOT,Routine Inspection/Field Review,10,Unsatisfactory,false,blue,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0023299,DA2414821,IV6567361,
5-SPOT,5-SPOT,02/14/2013,Seating 51-150 - Risk Category III,1502 QUEEN ANNE AVE N ,Seattle,98109,(206) 322-3421,-122.356723964,47.6325265677,5-SPOT,Routine Inspection/Field Review,10,Unsatisfactory,false,red,2120 - Proper cold holding temperatures ( 42 degrees F to 45 degrees F),5,PR0023299,DA2414821,IV6567408,
5-SPOT,5-SPOT,10/10/2012,Seating 51-150 - Risk Category III,1502 QUEEN ANNE AVE N ,Seattle,98109,(206) 322-3421,-122.356723964,47.6325265677,5-SPOT,Consultation/Education - Field,0,Complete,false,,,0,PR0023299,DA2379078,,
5-SPOT,5-SPOT,05/09/2012,Seating 51-150 - Risk Category III,1502 QUEEN ANNE AVE N ,Seattle,98109,(206) 322-3421,-122.356723964,47.6325265677,5-SPOT,Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0023299,DA2332408,,
5-SPOT,5-SPOT,02/14/2012,Seating 51-150 - Risk Category III,1502 QUEEN ANNE AVE N ,Seattle,98109,(206) 322-3421,-122.356723964,47.6325265677,5-SPOT,Routine Inspection/Field Review,2,Satisfactory,false,blue,"4800 - Physical facilities properly installed,...",2,PR0023299,DA2306147,IV4816175,
5-SPOT,5-SPOT,12/19/2011,Seating 51-150 - Risk Category III,1502 QUEEN ANNE AVE N ,Seattle,98109,(206) 322-3421,-122.356723964,47.6325265677,5-SPOT,Routine Inspection/Field Review,25,Unsatisfactory,false,blue,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0023299,DA2290223,IV4489219,
5-SPOT,5-SPOT,12/19/2011,Seating 51-150 - Risk Category III,1502 QUEEN ANNE AVE N ,Seattle,98109,(206) 322-3421,-122.356723964,47.6325265677,5-SPOT,Routine Inspection/Field Review,25,Unsatisfactory,false,blue,"3400 - Wiping cloths properly used, stored",5,PR0023299,DA2290223,IV4489200,
5-SPOT,5-SPOT,12/19/2011,Seating 51-150 - Risk Category III,1502 QUEEN ANNE AVE N ,Seattle,98109,(206) 322-3421,-122.356723964,47.6325265677,5-SPOT,Routine Inspection/Field Review,25,Unsatisfactory,false,blue,"4800 - Physical facilities properly installed,...",2,PR0023299,DA2290223,IV4489190,
5-SPOT,5-SPOT,12/19/2011,Seating 51-150 - Risk Category III,1502 QUEEN ANNE AVE N ,Seattle,98109,(206) 322-3421,-122.356723964,47.6325265677,5-SPOT,Routine Inspection/Field Review,25,Unsatisfactory,false,blue,"3600 - Proper eating, tasting, drinking, or tobacco use",3,PR0023299,DA2290223,IV4489206,
5-SPOT,5-SPOT,12/19/2011,Seating 51-150 - Risk Category III,1502 QUEEN ANNE AVE N ,Seattle,98109,(206) 322-3421,-122.356723964,47.6325265677,5-SPOT,Routine Inspection/Field Review,25,Unsatisfactory,false,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0023299,DA2290223,IV4489208,
5-SPOT,5-SPOT,08/25/2011,Seating 51-150 - Risk Category III,1502 QUEEN ANNE AVE N ,Seattle,98109,(206) 322-3421,-122.356723964,47.6325265677,5-SPOT,Consultation/Education - Field,0,Complete,false,,,0,PR0023299,DA2254725,,
5-SPOT,5-SPOT,06/07/2011,Seating 51-150 - Risk Category III,1502 QUEEN ANNE AVE N ,Seattle,98109,(206) 322-3421,-122.356723964,47.6325265677,5-SPOT,Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0023299,DA2227646,,
5-SPOT,5-SPOT,03/22/2011,Seating 51-150 - Risk Category III,1502 QUEEN ANNE AVE N ,Seattle,98109,(206) 322-3421,-122.356723964,47.6325265677,5-SPOT,Return Inspection,0,Complete,false,,,0,PR0023299,DA2204490,,
5-SPOT,5-SPOT,03/16/2011,Seating 51-150 - Risk Category III,1502 QUEEN ANNE AVE N ,Seattle,98109,(206) 322-3421,-122.356723964,47.6325265677,5-SPOT,Routine Inspection/Field Review,35,Unsatisfactory,false,red,1710 - Proper hot holding temperatures (less than 130 degrees F ),25,PR0023299,DA2202730,IV3233112,
5-SPOT,5-SPOT,03/16/2011,Seating 51-150 - Risk Category III,1502 QUEEN ANNE AVE N ,Seattle,98109,(206) 322-3421,-122.356723964,47.6325265677,5-SPOT,Routine Inspection/Field Review,35,Unsatisfactory,false,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0023299,DA2202730,IV3233050,
5-SPOT,5-SPOT,10/25/2010,Seating 51-150 - Risk Category III,1502 QUEEN ANNE AVE N ,Seattle,98109,(206) 322-3421,-122.356723964,47.6325265677,5-SPOT,Consultation/Education - Field,0,Complete,false,,,0,PR0023299,DA2161382,,
5-SPOT,5-SPOT,05/21/2010,Seating 51-150 - Risk Category III,1502 QUEEN ANNE AVE N ,Seattle,98109,(206) 322-3421,-122.356723964,47.6325265677,5-SPOT,Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0023299,DA2108266,,
505 DIMPLES GIFT & SUNDRIES,505 DIMPLES GIFT & SUNDRIES,05/05/2016,Grocery Store-no seating - Risk Category I,505 5TH AVE S,SEATTLE,98104,(206) 624-1186,-122.3279141608,47.5982991051,505 DIMPLES GIFT & SUNDRIES,Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0068164,DAU26U5KH,,
505 DIMPLES GIFT & SUNDRIES,505 DIMPLES GIFT & SUNDRIES,02/18/2015,Grocery Store-no seating - Risk Category I,505 5TH AVE S,SEATTLE,98104,(206) 624-1186,-122.3279141608,47.5982991051,505 DIMPLES GIFT & SUNDRIES,Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0068164,DALOB9TDZ,,
"520, THE","520, THE",04/26/2016,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Consultation/Education - Field,0,Complete,false,,,0,PR0076151,DAHM4VPUN,,
"520, THE","520, THE",03/10/2016,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Routine Inspection/Field Review,20,Unsatisfactory,false,red,0600 - Adequate handwashing facilities,10,PR0076151,DAQKVXBPI,IVGRFNJS1,
"520, THE","520, THE",03/10/2016,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Routine Inspection/Field Review,20,Unsatisfactory,false,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0076151,DAQKVXBPI,IVTWYU0IO,
"520, THE","520, THE",03/19/2015,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Routine Inspection/Field Review,3,Satisfactory,false,blue,3000 - Proper thawing methods used,3,PR0076151,DASPNAZWY,IVLPOKINE,
"520, THE","520, THE",03/04/2014,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0076151,DAWUSCXNF,,
"520, THE","520, THE",12/05/2013,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Routine Inspection/Field Review,15,Unsatisfactory,false,red,1200 - Proper shellstock ID; wild mushroom ID;  parasite destruction procedures for fish,5,PR0076151,DAYEOBL80,IVZXIMC8B,
"520, THE","520, THE",12/05/2013,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Routine Inspection/Field Review,15,Unsatisfactory,false,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0076151,DAYEOBL80,IVAMJQJSX,
"520, THE","520, THE",05/10/2013,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Routine Inspection/Field Review,30,Unsatisfactory,false,blue,4000 - Food and non-food surfaces properly used and...,5,PR0076151,DANMFY8JX,IVX7DETGA,
"520, THE","520, THE",05/10/2013,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Routine Inspection/Field Review,30,Unsatisfactory,false,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0076151,DANMFY8JX,IVX4DKAH7,
"520, THE","520, THE",05/10/2013,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Routine Inspection/Field Review,30,Unsatisfactory,false,red,0600 - Adequate handwashing facilities,10,PR0076151,DANMFY8JX,IVMDYND6R,
"520, THE","520, THE",05/10/2013,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Routine Inspection/Field Review,30,Unsatisfactory,false,red,1400 - Raw meats below and away from ready to eat food; species separarted,5,PR0076151,DANMFY8JX,IV0YWKLEO,
"520, THE","520, THE",01/25/2013,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Consultation/Education - Field,0,Complete,false,,,0,PR0076151,DA2408918,,
"520, THE","520, THE",09/25/2012,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Routine Inspection/Field Review,10,Unsatisfactory,false,blue,3300 - Potential food contamination prevented during ...,5,PR0076151,DA2374151,IV5955088,
"520, THE","520, THE",09/25/2012,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Routine Inspection/Field Review,10,Unsatisfactory,false,red,1400 - Raw meats below and away from RTE food,5,PR0076151,DA2374151,IV5955101,
"520, THE","520, THE",03/21/2012,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Routine Inspection/Field Review,15,Unsatisfactory,false,red,2300 - Proper Consumer Advisory posted for raw ...,5,PR0076151,DA2317232,IV5077447,
"520, THE","520, THE",03/21/2012,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Routine Inspection/Field Review,15,Unsatisfactory,false,red,0600 - Adequate handwashing facilities,10,PR0076151,DA2317232,IV5077452,
"520, THE","520, THE",12/14/2011,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0076151,DA2289038,,
"520, THE","520, THE",07/08/2011,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Routine Inspection/Field Review,30,Unsatisfactory,false,blue,"4100 - Warewashing facilities properly installed,...",5,PR0076151,DA2238337,IV3735525,
"520, THE","520, THE",07/08/2011,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Routine Inspection/Field Review,30,Unsatisfactory,false,red,0600 - Adequate handwashing facilities,10,PR0076151,DA2238337,IV3735491,
"520, THE","520, THE",07/08/2011,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Routine Inspection/Field Review,30,Unsatisfactory,false,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0076151,DA2238337,IV3735550,
"520, THE","520, THE",07/08/2011,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Routine Inspection/Field Review,30,Unsatisfactory,false,red,1720 - Proper hot holding temperatures; between 130 degrees F...,5,PR0076151,DA2238337,IV3735486,
"520, THE","520, THE",11/04/2010,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Consultation/Education - Field,0,Complete,false,,,0,PR0076151,DA2167648,,
"520, THE","520, THE",05/14/2010,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0076151,DA2105888,,
"520, THE","520, THE",05/13/2010,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0076151,DA2105886,,
"520, THE","520, THE",02/20/2009,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Routine Inspection/Field Review,40,Unsatisfactory,false,blue,"4100 - Warewashing facilities properly installed,...",5,PR0076151,DA1951375,IV0748151,
"520, THE","520, THE",02/20/2009,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Routine Inspection/Field Review,40,Unsatisfactory,false,red,0600 - Adequate handwashing facilities,10,PR0076151,DA1951375,IV0748149,
"520, THE","520, THE",02/20/2009,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Routine Inspection/Field Review,40,Unsatisfactory,false,red,1710 - Proper hot holding temperatures (less than 130 degrees F ),25,PR0076151,DA1951375,IV0748150,
"520, THE","520, THE",05/27/2008,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Consultation/Education - Field,0,Complete,false,,,0,PR0076151,DA1847652,,
"520, THE","520, THE",02/26/2008,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Routine Inspection/Field Review,3,Satisfactory,false,blue,In-use utensils properly stored,3,PR0076151,DA1811689,IV0613871,
"520, THE","520, THE",11/30/2007,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Consultation/Education - Field,0,Complete,false,,,0,PR0076151,DA1776158,,
"520, THE","520, THE",10/11/2007,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0076151,DA1755915,,
"520, THE","520, THE",01/22/2007,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0076151,DA1638449,,
"520, THE","520, THE",09/11/2006,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Consultation/Education - Field,0,Complete,false,,,0,PR0076151,DA1580577,,
"520, THE","520, THE",06/06/2006,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Routine Inspection/Field Review,10,Unsatisfactory,false,blue,"Wiping cloths properly used, stored",5,PR0076151,DA1573542,IV0561161,
"520, THE","520, THE",06/06/2006,Seating 13-50 - Risk Category III,10146 MAIN ST ,BELLEVUE,98004,(425) 454-4141,-122.2043986683,47.6103938577,"520, THE",Routine Inspection/Field Review,10,Unsatisfactory,false,red,Raw meats below and away from RTE food,5,PR0076151,DA1573542,IV0561160,
5319 LLC  CITY SMOOTHIE,5319 LLC  CITY SMOOTHIE,03/28/2016,Seating 0-12 - Risk Category II,27245 172ND AVE SE,COVINGTON,98042,(206) 450-3719,-122.11155596,47.35662989,5319 LLC  CITY SMOOTHIE,Routine Inspection/Field Review,5,Unsatisfactory,false,red,0200 - Food Worker Cards current for all food workers; new food workers trained,5,PR0081626,DAR4C4NI1,IVHQYTQC4,
56TH STREET MARKET,56TH STREET MARKET,05/13/2015,Grocery Store-no seating - Risk Category I,2201 N 56TH ST ,SEATTLE,98103,(206) 402-3699,-122.3324480219,47.6685054875,56TH STREET MARKET,Routine Inspection/Field Review,5,Satisfactory,false,blue,"3300 - Potential food contamination prevented during delivery,  preparation, storage, display",5,PR0076345,DAKPZFPJ1,IVRLNHEA0,
663 BISTRO,663 BISTRO,04/26/2016,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,117,Unsatisfactory,true,blue,"3400 - Wiping cloths properly used, stored, proper sanitizer",5,PR0048541,DAUDEWJOH,IVBSDZAUF,
56TH STREET MARKET,56TH STREET MARKET,04/16/2014,Grocery Store-no seating - Risk Category I,2201 N 56TH ST ,SEATTLE,98103,(206) 402-3699,-122.3324480219,47.6685054875,56TH STREET MARKET,Routine Inspection/Field Review,10,Unsatisfactory,false,red,0600 - Adequate handwashing facilities,10,PR0076345,DASW9CQ6L,IV00ZG0DK,
56TH STREET MARKET,56TH STREET MARKET,02/25/2013,Grocery Store-no seating - Risk Category I,2201 N 56TH ST ,SEATTLE,98103,(206) 402-3699,-122.3324480219,47.6685054875,56TH STREET MARKET,Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0076345,DA2416706,,
56TH STREET MARKET,56TH STREET MARKET,03/15/2012,Grocery Store-no seating - Risk Category I,2201 N 56TH ST ,SEATTLE,98103,(206) 402-3699,-122.3324480219,47.6685054875,56TH STREET MARKET,Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0076345,DA2315370,,
56TH STREET MARKET,56TH STREET MARKET,03/31/2011,Grocery Store-no seating - Risk Category I,2201 N 56TH ST ,SEATTLE,98103,(206) 402-3699,-122.3324480219,47.6685054875,56TH STREET MARKET,Routine Inspection/Field Review,0,Satisfactory,false,,,0,PR0076345,DA2207722,,
626 FREMONT,626 FREMONT,10/21/2015,Seating 13-50 - Risk Category III,626 N 34TH ST,SEATTLE,98103,(206) 240-7940,-122.350321,47.649829,626 FREMONT,Consultation/Education - Field,0,Complete,false,,,0,PR0083558,DALZEXU0M,,
626 FREMONT,626 FREMONT,08/13/2015,Seating 13-50 - Risk Category III,626 N 34TH ST,SEATTLE,98103,(206) 240-7940,-122.350321,47.649829,626 FREMONT,Return Inspection,0,Satisfactory,false,,,0,PR0083558,DA0M6QSOR,,
626 FREMONT,626 FREMONT,07/27/2015,Seating 13-50 - Risk Category III,626 N 34TH ST,SEATTLE,98103,(206) 240-7940,-122.350321,47.649829,626 FREMONT,Routine Inspection/Field Review,35,Unsatisfactory,false,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0083558,DABNQ0MGD,IV0MFVATN,
626 FREMONT,626 FREMONT,07/27/2015,Seating 13-50 - Risk Category III,626 N 34TH ST,SEATTLE,98103,(206) 240-7940,-122.350321,47.649829,626 FREMONT,Routine Inspection/Field Review,35,Unsatisfactory,false,red,1900 - No room temperature storage; proper use of time...,25,PR0083558,DABNQ0MGD,IV3TZSYB4,
626 FREMONT,626 FREMONT,04/21/2015,Seating 13-50 - Risk Category III,626 N 34TH ST,SEATTLE,98103,(206) 240-7940,-122.350321,47.649829,626 FREMONT,Routine Inspection/Field Review,10,Satisfactory,false,blue,"3400 - Wiping cloths properly used, stored, proper sanitizer",5,PR0083558,DAL4WV9YJ,IV6TQ7MDM,
626 FREMONT,626 FREMONT,04/21/2015,Seating 13-50 - Risk Category III,626 N 34TH ST,SEATTLE,98103,(206) 240-7940,-122.350321,47.649829,626 FREMONT,Routine Inspection/Field Review,10,Satisfactory,false,blue,"3300 - Potential food contamination prevented during delivery,  preparation, storage, display",5,PR0083558,DAL4WV9YJ,IVFQAQTN6,
626 FREMONT,626 FREMONT,11/04/2014,Seating 13-50 - Risk Category III,626 N 34TH ST,SEATTLE,98103,(206) 240-7940,-122.350321,47.649829,626 FREMONT,Consultation/Education - Field,0,Complete,false,,,0,PR0083558,DADUQ5IIP,,
626 FREMONT,626 FREMONT,08/14/2014,Seating 13-50 - Risk Category III,626 N 34TH ST,SEATTLE,98103,(206) 240-7940,-122.350321,47.649829,626 FREMONT,Routine Inspection/Field Review,35,Unsatisfactory,false,blue,"3400 - Wiping cloths properly used, stored, proper sanitizer",5,PR0083558,DA2537043,IV6923428,
626 FREMONT,626 FREMONT,08/14/2014,Seating 13-50 - Risk Category III,626 N 34TH ST,SEATTLE,98103,(206) 240-7940,-122.350321,47.649829,626 FREMONT,Routine Inspection/Field Review,35,Unsatisfactory,false,blue,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0083558,DA2537043,IV6923442,
626 FREMONT,626 FREMONT,08/14/2014,Seating 13-50 - Risk Category III,626 N 34TH ST,SEATTLE,98103,(206) 240-7940,-122.350321,47.649829,626 FREMONT,Routine Inspection/Field Review,35,Unsatisfactory,false,red,1600 - Proper cooling procedure,25,PR0083558,DA2537043,IV6923410,
626 FREMONT,626 FREMONT,04/10/2014,Seating 13-50 - Risk Category III,626 N 34TH ST,SEATTLE,98103,(206) 240-7940,-122.350321,47.649829,626 FREMONT,Routine Inspection/Field Review,30,Unsatisfactory,false,blue,"3300 - Potential food contamination prevented during delivery,  preparation, storage, display",5,PR0083558,DAQV4IPYM,IVLCF8UJB,
626 FREMONT,626 FREMONT,04/10/2014,Seating 13-50 - Risk Category III,626 N 34TH ST,SEATTLE,98103,(206) 240-7940,-122.350321,47.649829,626 FREMONT,Routine Inspection/Field Review,30,Unsatisfactory,false,blue,"3400 - Wiping cloths properly used, stored, proper sanitizer",5,PR0083558,DAQV4IPYM,IVNTIAYIL,
626 FREMONT,626 FREMONT,04/10/2014,Seating 13-50 - Risk Category III,626 N 34TH ST,SEATTLE,98103,(206) 240-7940,-122.350321,47.649829,626 FREMONT,Routine Inspection/Field Review,30,Unsatisfactory,false,red,2110 - Proper cold holding temperatures (greater than  45 degrees F),10,PR0083558,DAQV4IPYM,IVNVG1BKB,
626 FREMONT,626 FREMONT,04/10/2014,Seating 13-50 - Risk Category III,626 N 34TH ST,SEATTLE,98103,(206) 240-7940,-122.350321,47.649829,626 FREMONT,Routine Inspection/Field Review,30,Unsatisfactory,false,red,0600 - Adequate handwashing facilities,10,PR0083558,DAQV4IPYM,IVRTBXJH9,
626 FREMONT,626 FREMONT,11/12/2013,Seating 13-50 - Risk Category III,626 N 34TH ST,SEATTLE,98103,(206) 240-7940,-122.350321,47.649829,626 FREMONT,Consultation/Education - Field,0,Complete,false,,,0,PR0083558,DAH94HAOC,,
663 BISTRO,663 BISTRO,04/26/2016,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,117,Unsatisfactory,true,blue,"4200 - Food-contact surfaces maintained, clean, sanitized",5,PR0048541,DAUDEWJOH,IVTZWL85Z,
663 BISTRO,663 BISTRO,04/26/2016,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,117,Unsatisfactory,true,blue,"4800 - Physical facilities properly installed,...",2,PR0048541,DAUDEWJOH,IV7PLUXZS,
663 BISTRO,663 BISTRO,04/26/2016,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,117,Unsatisfactory,true,red,1900 - No room temperature storage; proper use of time...,25,PR0048541,DAUDEWJOH,IVPCVBDMN,
663 BISTRO,663 BISTRO,04/26/2016,Seating 51-150 - Risk Category III,663 S WELLER ST ,SEATTLE,98104,,-122.3244913451,47.5973779763,663 BISTRO,Return Inspection,117,Unsatisfactory,true,red,"2500 - Toxic substances properly identified,...",10,PR0048541,DAUDEWJOH,IVSXHY8OC,
